bac_id,chrNo,cyto,bac_start,bac_end,bac_size,is_CNV_targetting,is_chr20_targetting
BAC59_H14,9,9p24.1,5819347,5901032,81685,-,-
BAC181_P22,9,9p24.1,5938473,6033829,95356,-,-
BAC92_J12,9,9p24.1,5938728,6019215,80487,-,-
BAC236_J08,9,9p24.1,5946376,6057978,111602,-,-
BAC160_D23,9,9p24.1,6028929,6107430,78501,-,-
BAC60_D03,9,9p24.1,6107603,6194432,86829,-,-
BAC82_H04,9,9p24.1,6169579,6278549,108970,-,-
BAC222_K17,9,9p24.1,6229315,6319537,90222,-,-
BAC21_K24,9,9p24.1,6294670,6315216,20546,-,-
BAC143_E17,9,9p24.1,6352072,6444464,92392,-,-
BAC243_E17,9,9p24.1,6365733,6462864,97131,-,-
BAC65_G17,9,9p24.1,6454526,6475223,20697,-,-
BAC145_A23,9,9p24.1,6516895,6629356,112461,-,-
BAC4_C22,9,9p24.1,6589981,6676608,86627,-,-
BAC149_B11,9,9p24.1,6642960,6739015,96055,-,-
BAC130_F09,9,9p24.1,6661600,6739015,77415,-,-
BAC52_A24,9,9p24.1,6693897,6775852,81955,-,-
BAC148_L21,9,9p24.1,6860648,6950282,89634,-,-
BAC218_N10,9,9p24.1,6860656,6949925,89269,-,-
BAC175_F07,9,9p24.1,6906631,6986205,79574,-,-
BAC218_A20,9,9p24.1,7040456,7131346,90890,-,-
BAC129_J07,9,9p24.1,7150992,7254748,103756,-,-
BAC73_G14,9,9p24.1,7324109,7435719,111610,-,-
BAC139_J01,9,9p24.1,7334856,7427501,92645,-,-
BAC56_F09,9,9p24.1,7459690,7570330,110640,-,-
BAC71_D01,9,9p24.1,7577607,7697533,119926,-,-
BAC191_L04,9,9p24.1,7620281,7732925,112644,-,-
BAC44_B03,9,9p24.1,7668141,7704773,36632,-,-
BAC49_F05,9,9p24.1,7678528,7766484,87956,-,-
BAC239_C11,9,9p24.1,7681665,7766542,84877,-,-
BAC116_K02,9,9p24.1,7681665,7780800,99135,-,-
BAC85_O11,9,9p24.1,7714707,7919078,204371,-,-
BAC166_I03,9,9p24.1,7812111,7903359,91248,-,-
BAC160_A23,9,9p24.1,7824643,7907323,82680,-,-
BAC143_C21,9,9p24.1,8129493,8219295,89802,-,-
BAC131_J15,9,9p24.1,8156874,8248668,91794,-,-
BAC136_L03,9,9p24.1,8219384,8318472,99088,-,-
BAC152_L16,9,9p24.1,8219384,8302438,83054,-,-
BAC109_K08,9,9p24.1,8222488,8289792,67304,-,-
BAC218_E23,9,9p24.1,8248757,8352108,103351,-,-
BAC65_P20,9,9p24.1,8308610,8450089,141479,-,-
BAC80_F23,9,9p24.1,8308622,8413950,105328,-,-
BAC182_N05,9,9p24.1,8486276,8571688,85412,-,-
BAC196_I04,9,9p24.1,8517439,8613743,96304,-,-
BAC100_L05,9,9p24.1,8710328,8865766,155438,-,-
BAC114_O03,9,9p24.1,8722487,8829748,107261,-,-
BAC135_L18,9,9p24.1,8723184,8806578,83394,-,-
BAC116_P02,9,9p24.1,8732147,8865765,133618,-,-
BAC249_N09,9,9p24.1,8752846,8843405,90559,-,-
BAC33_B13,9,9p23,9165670,9222467,56797,-,-
BAC32_M06,9,9p23,9541417,9693475,152058,-,-
BAC118_J08,9,9p23,9954663,10065457,110794,-,-
BAC32_C04,9,9p23,10029959,10116656,86697,-,-
BAC114_D11,9,9p23,10116964,10237376,120412,-,-
BAC78_B09,9,9p23,10219936,10314775,94839,-,-
BAC252_G14,9,9p23,10290569,10389271,98702,-,-
BAC179_P04,9,9p23,10309253,10389271,80018,-,-
BAC242_B10,9,9p23,10725937,10759480,33543,-,-
BAC30_D02,9,9p23,10754117,10858470,104353,-,-
BAC156_A23,9,9p23,10769623,10840788,71165,-,-
BAC76_M08,9,9p23,10997470,11081822,84352,-,-
BAC26_M14,9,9p23,11079355,11090219,10864,-,-
BAC43_P12,9,9p23,11296771,11410840,114069,-,-
BAC153_D03,9,9p23,11395005,11477198,82193,-,-
BAC81_G13,9,9p23,11395005,11489929,94924,-,-
BAC173_J01,9,9p23,11437893,11524224,86331,-,-
BAC24_P23,9,9p23,11522869,11629045,106176,-,-
BAC189_O19,9,9p23,11988179,12073999,85820,-,-
BAC109_O17,9,9p23,12003523,12094428,90905,-,-
BAC152_B10,9,9p23,12117571,12201622,84051,-,-
BAC18_D12,9,9p23,12262863,12345788,82925,-,-
BAC137_A08,9,9p23,12292598,12385035,92437,-,-
BAC71_J11,9,9p23,12416166,12531508,115342,-,-
BAC63_I06,9,9p23,12600952,12709523,108571,-,-
BAC120_N17,9,9p23,12619507,12756169,136662,-,-
BAC70_N18,9,9p23,12726149,12830453,104304,-,-
BAC49_F14,9,9p23,12765187,12849994,84807,-,-
BAC37_M02,9,9p23,12912286,13003931,91645,-,-
BAC133_J22,9,9p23,12972173,13076627,104454,-,-
BAC241_G01,9,9p23,12972210,13057637,85427,-,-
BAC232_M14,9,9p23,13056900,13140419,83519,-,-
BAC232_F21,9,9p23,13355183,13435316,80133,-,-
BAC75_A02,9,9p23,13405352,13512912,107560,-,-
BAC78_B03,9,9p23,13413050,13501683,88633,-,-
BAC210_J18,9,9p23,13435508,13519306,83798,-,-
BAC234_B17,9,9p23,13570843,13669726,98883,-,-
BAC192_L17,9,9p23,13601771,13706901,105130,-,-
BAC141_I17,9,9p23,13706013,13821971,115958,-,-
BAC14_D17,9,9p23,13796625,13949409,152784,-,-
BAC19_P12,9,9p23,13857283,13942196,84913,-,-
BAC28_L14,9,9p22.3,14200117,14314787,114670,-,-
BAC102_K09,9,9p22.3,14211850,14338876,127026,-,-
BAC108_N17,9,9p22.3,14282816,14379026,96210,-,-
BAC82_D14,9,9p22.3,14314789,14424653,109864,-,-
BAC108_F06,9,9p22.3,14329939,14433503,103564,-,-
BAC193_J13,9,9p22.3,14332067,14428654,96587,-,-
BAC172_M08,9,9p22.3,14342686,14424038,81352,-,-
BAC118_A16,9,9p22.3,14380631,14463235,82604,-,-
BAC139_H09,9,9p22.3,14420154,14498634,78480,-,-
BAC44_A06,9,9p22.3,14463435,14575808,112373,-,-
BAC179_A21,9,9p22.3,14470625,14551041,80416,-,-
BAC58_A22,9,9p22.3,14485230,14575822,90592,-,-
BAC213_O18,9,9p22.3,14743793,14841255,97462,-,-
BAC61_C17,9,9p22.3,14756060,14845833,89773,-,-
BAC227_L16,9,9p22.3,14763619,14845833,82214,-,-
BAC213_E09,9,9p22.3,14769456,14883589,114133,-,-
BAC143_N03,9,9p22.3,14790130,14940521,150391,-,-
BAC143_C10,9,9p22.3,14841260,14921360,80100,-,-
BAC154_F24,9,9p22.3,14943501,15043127,99626,-,-
BAC40_I09,9,9p22.3,15164518,15281845,117327,-,-
BAC198_H04,9,9p22.3,15248334,15360899,112565,-,-
BAC133_O13,9,9p22.3,15248334,15325872,77538,-,-
BAC23_A04,9,9p22.3,15302446,15421009,118563,-,-
BAC160_P23,9,9p22.3,15323278,15410019,86741,-,-
BAC50_B06,9,9p22.3,15337144,15533810,196666,-,-
BAC182_E02,9,9p22.3,15372729,15486314,113585,-,-
BAC200_K09,9,9p22.3,15384472,15485821,101349,-,-
BAC190_D21,9,9p22.3,15410128,15486331,76203,-,-
BAC75_F04,9,9p22.3,15471237,15582852,111615,-,-
BAC232_E10,9,9p22.3,15486325,15587485,101160,-,-
BAC189_A12,9,9p22.3,15529209,15618530,89321,-,-
BAC161_G09,9,9p22.3,15560820,15663699,102879,-,-
BAC147_M01,9,9p22.3,15666172,15758164,91992,-,-
BAC130_B13,9,9p22.3,16017371,16113244,95873,-,-
BAC109_O05,9,9p22.3,16022357,16118329,95972,-,-
BAC236_N20,9,9p22.3,16070430,16159025,88595,-,-
BAC115_G13,9,9p22.3,16082312,16179262,96950,-,-
BAC146_L17,9,9p22.3,16082312,16195478,113166,-,-
BAC167_P11,9,9p22.3,16087511,16199827,112316,-,-
BAC115_G11,9,9p22.3,16093090,16213712,120622,-,-
BAC48_L10,9,9p22.3,16141067,16248297,107230,-,-
BAC200_F12,9,9p22.3,16154979,16213723,58744,-,-
BAC249_F02,9,9p22.3,16218846,16309283,90437,-,-
BAC209_G18,9,9p22.3,16224195,16330690,106495,-,-
BAC89_K05,9,9p22.3,16240166,16331669,91503,-,-
BAC130_F07,9,9p22.3,16244697,16352112,107415,-,-
BAC149_M04,9,9p22.3,16320902,16419769,98867,-,-
BAC176_P16,9,9p22.3,16380616,16474406,93790,-,-
BAC17_O15,9,9p22.3,16380805,16473697,92892,-,-
BAC171_K16,9,9p22.3,16416340,16517190,100850,-,-
BAC29_F18,9,9p22.3-9p22.2,16540154,16618610,78456,-,-
BAC59_L06,9,9p22.2,16618715,16733243,114528,-,-
BAC120_L04,9,9p22.2,16643272,16734824,91552,-,-
BAC107_B03,9,9p22.2,16720058,16871020,150962,-,-
BAC146_C02,9,9p22.2,16725853,16810610,84757,-,-
BAC147_O17,9,9p22.2,16743718,16909064,165346,-,-
BAC69_O22,9,9p22.2,16810604,16958053,147449,-,-
BAC234_J09,9,9p22.2,16812587,16909064,96477,-,-
BAC220_N22,9,9p22.2,16820112,16887677,67565,-,-
BAC168_A13,9,9p22.2,16838347,16958859,120512,-,-
BAC80_O22,9,9p22.2,16838347,17009227,170880,-,-
BAC160_H09,9,9p22.2,16838347,16925425,87078,-,-
BAC25_P07,9,9p22.2,16840913,16957082,116169,-,-
BAC252_K01,9,9p22.2,17071700,17174993,103293,-,-
BAC12_J23,9,9p22.2,17083368,17162953,79585,-,-
BAC236_O16,9,9p22.2,17563063,17671172,108109,-,-
BAC59_H01,9,9p22.2,17575411,17683547,108136,-,-
BAC56_K22,9,9p22.2,17662780,17812245,149465,-,-
BAC167_I23,9,9p22.2,17776393,17879937,103544,-,-
BAC160_C08,9,9p22.2,17853709,17942897,89188,-,-
BAC27_J11,9,9p22.2,18104016,18221987,117971,-,-
BAC132_A10,9,9p22.2,18126193,18145460,19267,-,-
BAC200_P13,9,9p22.2,18133116,18221987,88871,-,-
BAC141_F06,9,9p22.2,18182554,18264937,82383,-,-
BAC89_D18,9,9p22.2,18289164,18401995,112831,-,-
BAC144_D11,9,9p22.2-9p22.1,18417702,18505903,88201,-,-
BAC73_O14,9,9p22.2-9p22.1,18455213,18550380,95167,-,-
BAC227_H16,9,9p22.2-9p22.1,18455242,18533344,78102,-,-
BAC129_L15,9,9p22.1,18560615,18656627,96012,-,-
BAC236_L09,9,9p22.1,18662544,18768282,105738,-,-
BAC76_L21,9,9p22.1,18702997,18804388,101391,-,-
BAC163_F09,9,9p22.1,18716524,18808862,92338,-,-
BAC26_N20,9,9p22.1,18741167,18897532,156365,-,-
BAC131_J14,9,9p22.1,18742201,18821282,79081,-,-
BAC239_H09,9,9p22.1,18743459,18867773,124314,-,-
BAC128_E07,9,9p22.1,18821013,18908176,87163,-,-
BAC141_C06,9,9p22.1,18875210,18953676,78466,-,-
BAC144_G16,9,9p22.1,18938731,19027948,89217,-,-
BAC171_B18,9,9p22.1,18960075,19062089,102014,-,-
BAC165_E12,9,9p22.1,18973096,19062089,88993,-,-
BAC71_C13,9,9p22.1,19062522,19172641,110119,-,-
BAC218_I19,9,9p22.1,19102725,19179071,76346,-,-
BAC89_H13,9,9p22.1,19114200,19206379,92179,-,-
BAC19_H17,9,9p22.1,19151606,19243716,92110,-,-
BAC163_K14,9,9p22.1,19179069,19361076,182007,-,-
BAC236_C09,9,9p22.1,19216316,19300400,84084,-,-
BAC96_G03,9,9p22.1,19216329,19301642,85313,-,-
BAC190_J17,9,9p22.1,19338825,19448715,109890,-,-
BAC211_D11,9,9p22.1,19625450,19723864,98414,-,-
BAC189_M09,9,9p22.1,19625510,19699753,74243,-,-
BAC42_L20,9,9p22.1,19716386,19826870,110484,-,-
BAC83_B13,9,9p22.1-9p21.3,19882760,19962615,79855,-,-
BAC74_A05,9,9p21.3,19931357,20014354,82997,-,-
BAC49_B18,9,9p21.3,19971224,20106279,135055,-,-
BAC217_A24,9,9p21.3,19973073,20067759,94686,-,-
BAC239_N11,9,9p21.3,19973100,20067759,94659,-,-
BAC42_G17,9,9p21.3,20084508,20226816,142308,-,-
BAC219_C04,9,9p21.3,20104860,20219453,114593,-,-
BAC23_N15,9,9p21.3,20213216,20298775,85559,-,-
BAC65_B15,9,9p21.3,20355356,20441517,86161,-,-
BAC160_C10,9,9p21.3,20495254,20587845,92591,-,-
BAC145_L02,9,9p21.3,20555265,20666106,110841,-,-
BAC127_H04,9,9p21.3,20561324,20685590,124266,-,-
BAC92_E02,9,9p21.3,20654830,20758679,103849,-,-
BAC221_P20,9,9p21.3,20679644,20758679,79035,-,-
BAC79_D09,9,9p21.3,20801312,20852078,50766,-,-
BAC115_C03,9,9p21.3,20829276,20921107,91831,-,-
BAC238_K08,9,9p21.3,21213846,21310124,96278,-,-
BAC243_O15,9,9p21.3,21213998,21338579,124581,-,-
BAC20_A07,9,9p21.3,21247598,21331161,83563,-,-
BAC91_A16,9,9p21.3,21272829,21344102,71273,-,-
BAC18_F19,9,9p21.3,21594199,21684904,90705,-,-
BAC55_F13,9,9p21.3,21726114,21856741,130627,-,-
BAC189_H19,9,9p21.3,21794494,21879943,85449,-,-
BAC34_F13,9,9p21.3,21891756,21981163,89407,-,-
BAC97_B16,9,9p21.3,21914241,21952126,37885,-,-
BAC37_H18,9,9p21.3,22185655,22317114,131459,-,-
BAC148_B23,9,9p21.3,22280458,22379852,99394,-,-
BAC187_H07,9,9p21.3,22348397,22416444,68047,-,-
BAC165_B20,9,9p21.3,22736265,22832064,95799,-,-
BAC12_B17,9,9p21.3,22981458,23084926,103468,-,-
BAC203_M08,9,9p21.3,23115110,23192252,77142,-,-
BAC55_M01,9,9p21.3,23198564,23304544,105980,-,-
BAC1_P24,9,9p21.3,23211181,23308856,97675,-,-
BAC105_A06,9,9p21.3,23387982,23483370,95388,-,-
BAC120_C04,9,9p21.3,23520916,23608997,88081,-,-
BAC223_L05,9,9p21.3,23627428,23704991,77563,-,-
BAC20_O11,9,9p21.3,23639563,23737481,97918,-,-
BAC137_L16,9,9p21.3,23665603,23759045,93442,-,-
BAC29_N23,9,9p21.3,23701587,23786271,84684,-,-
BAC88_P21,9,9p21.3,23737930,23838640,100710,-,-
BAC76_C17,9,9p21.3,23828318,23913697,85379,-,-
BAC16_I23,9,9p21.3,23874088,23975582,101494,-,-
BAC50_N04,9,9p21.3,23913691,24042091,128400,-,-
BAC54_K03,9,9p21.3,24119134,24231773,112639,-,-
BAC186_J22,9,9p21.3,24246431,24377847,131416,-,-
BAC92_O21,9,9p21.3,24589557,24702136,112579,-,-
BAC96_F20,9,9p21.3,24650094,24744309,94215,-,-
BAC163_D24,9,9p21.3,24769593,24849689,80096,-,-
BAC162_F20,9,9p21.3,24989118,25131378,142260,-,-
BAC151_J10,9,9p21.3,25243712,25355866,112154,-,-
BAC123_I21,9,9p21.3,25248840,25377970,129130,-,-
BAC31_C09,9,9p21.3,25355864,25458374,102510,-,-
BAC57_L19,9,9p21.2,25548208,25653639,105431,-,-
BAC145_J16,9,9p21.2,25553808,25653639,99831,-,-
BAC222_O01,9,9p21.2,25835351,25901821,66470,-,-
BAC53_H04,9,9p21.2,25944937,26033625,88688,-,-
BAC27_C20,9,9p21.2,26225535,26314680,89145,-,-
BAC141_K09,9,9p21.2,26385749,26465921,80172,-,-
BAC58_M20,9,9p21.2,26435356,26584817,149461,-,-
BAC61_L01,9,9p21.2,26641080,26737832,96752,-,-
BAC59_G03,9,9p21.2,26641129,26776419,135290,-,-
BAC59_E02,9,9p21.2,26725423,26844456,119033,-,-
BAC127_D14,9,9p21.2,26795134,26914845,119711,-,-
BAC150_I16,9,9p21.2,26912683,27020092,107409,-,-
BAC39_O15,9,9p21.2,26942293,27088314,146021,-,-
BAC81_P02,9,9p21.2,27015735,27158677,142942,-,-
BAC140_M03,9,9p21.2,27027255,27125752,98497,-,-
BAC146_J05,9,9p21.2,27077305,27180642,103337,-,-
BAC23_G05,9,9p21.2,27116285,27218099,101814,-,-
BAC134_J22,9,9p21.2,27163217,27239167,75950,-,-
BAC86_G04,9,9p21.2,27191325,27277229,85904,-,-
BAC46_F22,9,9p21.2,27241795,27344424,102629,-,-
BAC69_J11,9,9p21.2,27263121,27377054,113933,-,-
BAC42_P06,9,9p21.2,27277223,27416451,139228,-,-
BAC114_A16,9,9p21.2,27348290,27435321,87031,-,-
BAC50_A22,9,9p21.2,27359509,27489235,129726,-,-
BAC162_C08,9,9p21.2,27650487,27751086,100599,-,-
BAC185_B24,9,9p21.2,27663674,27748350,84676,-,-
BAC192_G09,9,9p21.2,27673112,27748350,75238,-,-
BAC244_O09,9,9p21.2,27751443,27835073,83630,-,-
BAC171_E07,9,9p21.1,28168315,28303699,135384,-,-
BAC66_N04,9,9p21.1,28280820,28378837,98017,-,-
BAC115_L10,9,9p21.1,28323124,28435345,112221,-,-
BAC49_J13,9,9p21.1,28463445,28552446,89001,-,-
BAC116_D23,9,9p21.1,28468614,28556463,87849,-,-
BAC192_F24,9,9p21.1,28483874,28575953,92079,-,-
BAC228_L20,9,9p21.1,28522636,28618222,95586,-,-
BAC223_G06,9,9p21.1,28765201,28852825,87624,-,-
BAC145_L10,9,9p21.1,28768734,28851823,83089,-,-
BAC95_F11,9,9p21.1,28815579,28923662,108083,-,-
BAC32_G17,9,9p21.1,28827758,28940107,112349,-,-
BAC242_A16,9,9p21.1,28841281,28931959,90678,-,-
BAC211_K01,9,9p21.1,28974035,29051714,77679,-,-
BAC205_E19,9,9p21.1,29099358,29181613,82255,-,-
BAC159_A02,9,9p21.1,29108515,29188415,79900,-,-
BAC20_M12,9,9p21.1,29181904,29310116,128212,-,-
BAC65_K17,9,9p21.1,29258834,29357896,99062,-,-
BAC68_A21,9,9p21.1,29263975,29357857,93882,-,-
BAC43_H01,9,9p21.1,29297821,29382029,84208,-,-
BAC128_H24,9,9p21.1,29408781,29501451,92670,-,-
BAC180_J24,9,9p21.1,29463574,29530617,67043,-,-
BAC152_E12,9,9p21.1,29748081,29843565,95484,-,-
BAC69_D23,9,9p21.1,29748089,29834519,86430,-,-
BAC178_D16,9,9p21.1,29869337,29976489,107152,-,-
BAC193_O18,9,9p21.1,29898661,29983551,84890,-,-
BAC57_P03,9,9p21.1,29976493,30137414,160921,-,-
BAC123_K07,9,9p21.1,30038329,30123570,85241,-,-
BAC67_F11,9,9p21.1,30186273,30327336,141063,-,-
BAC108_F05,9,9p21.1,30291465,30337413,45948,-,-
BAC217_D01,9,9p21.1,30311574,30401679,90105,-,-
BAC179_P10,9,9p21.1,30365814,30456440,90626,-,-
BAC83_C14,9,9p21.1,30420364,30557493,137129,-,-
BAC33_H23,9,9p21.1,30665422,30743932,78510,-,-
BAC90_F13,9,9p21.1,30734356,30830444,96088,-,-
BAC236_K21,9,9p21.1,30805192,30911762,106570,-,-
BAC197_F16,9,9p21.1,30822905,30909290,86385,-,-
BAC76_J02,9,9p21.1,31031198,31117930,86732,-,-
BAC223_L04,9,9p21.1,31142700,31223068,80368,-,-
BAC110_D09,9,9p21.1,31231015,31376974,145959,-,-
BAC50_C17,9,9p21.1,31233597,31333589,99992,-,-
BAC109_E21,9,9p21.1,31349532,31436099,86567,-,-
BAC102_G22,9,9p21.1,31350366,31437408,87042,-,-
BAC153_C15,9,9p21.1,31410956,31504833,93877,-,-
BAC122_C22,9,9p21.1,31806975,31887807,80832,-,-
BAC196_K08,9,9p21.1,31926937,32012463,85526,-,-
BAC22_C02,9,9p21.1,31936092,32087547,151455,-,-
BAC25_E09,9,9p21.1,31997946,32087531,89585,-,-
BAC29_C10,9,9p21.1,32012382,32117953,105571,-,-
BAC246_J24,9,9p21.1,32035846,32135379,99533,-,-
BAC170_C08,9,9p21.1,32342915,32437941,95026,-,-
BAC8_N07,9,9p21.1,32365060,32500066,135006,-,-
BAC156_J07,9,9p21.1,32394904,32505989,111085,-,-
BAC247_B05,9,9p21.1,32414769,32496905,82136,-,-
BAC129_N23,9,9p21.1,32506264,32619980,113716,-,-
BAC72_O02,9,9p21.1-9p13.3,32797104,32888543,91439,-,-
BAC100_P01,9,9p13.3,32828648,32921742,93094,-,-
BAC63_C19,9,9p13.3,32864465,32988394,123929,-,-
BAC167_L08,9,9p13.3,32921736,33016832,95096,-,-
BAC217_I20,9,9p13.3,32921736,33029044,107308,-,-
BAC156_G13,9,9p13.3,33069404,33167987,98583,-,-
BAC155_M12,9,9p13.3,33141825,33270655,128830,-,-
BAC165_C13,9,9p13.3,33180164,33263882,83718,-,-
BAC160_F02,9,9p13.3,33180190,33274050,93860,-,-
BAC148_J23,9,9p13.3,33200442,33276564,76122,-,-
BAC181_P23,9,9p13.3,33200550,33345639,145089,-,-
BAC108_L08,9,9p13.3,33264107,33345639,81532,-,-
BAC33_C07,9,9p13.3,33274053,33364156,90103,-,-
BAC226_O19,9,9p13.3,33301327,33449146,147819,-,-
BAC177_N11,9,9p13.3,33310473,33400887,90414,-,-
BAC63_M22,9,9p13.3,33341472,33486014,144542,-,-
BAC103_I10,9,9p13.3,33350871,33462502,111631,-,-
BAC178_P17,9,9p13.3,33364148,33484680,120532,-,-
BAC90_L07,9,9p13.3,33457321,33586384,129063,-,-
BAC97_O12,9,9p13.3,33486032,33586368,100336,-,-
BAC61_D24,9,9p13.3,33531282,33613162,81880,-,-
BAC166_G07,9,9p13.3,33682535,33790218,107683,-,-
BAC75_G03,9,9p13.3,33781131,33887689,106558,-,-
BAC131_N18,9,9p13.3,33790215,33879017,88802,-,-
BAC45_H06,9,9p13.3,33790252,33887685,97433,-,-
BAC52_D04,9,9p13.3,33852465,33928293,75828,-,-
BAC35_O16,9,9p13.3,33852579,33972053,119474,-,-
BAC46_I07,9,9p13.3,33942537,34065665,123128,-,-
BAC179_I10,9,9p13.3,33949914,34054801,104887,-,-
BAC158_L12,9,9p13.3,33960281,34065667,105386,-,-
BAC90_I07,9,9p13.3,33991984,34088639,96655,-,-
BAC167_M12,9,9p13.3,33994223,34085933,91710,-,-
BAC84_M11,9,9p13.3,34016949,34137500,120551,-,-
BAC127_I18,9,9p13.3,34089891,34181513,91622,-,-
BAC123_O09,9,9p13.3,34181508,34258961,77453,-,-
BAC101_O08,9,9p13.3,34236802,34349706,112904,-,-
BAC18_F24,9,9p13.3,34250450,34356896,106446,-,-
BAC180_C08,9,9p13.3,34412605,34497672,85067,-,-
BAC189_D05,9,9p13.3,34467032,34619489,152457,-,-
BAC78_P08,9,9p13.3,34512138,34612692,100554,-,-
BAC236_O21,9,9p13.3,34522215,34699779,177564,-,-
BAC186_K07,9,9p13.3,34522229,34605214,82985,-,-
BAC72_A13,9,9p13.3,34736878,34813657,76779,-,-
BAC116_P09,9,9p13.3,34914899,35091840,176941,-,-
BAC219_L10,9,9p13.3,34923003,35033326,110323,-,-
BAC177_H17,9,9p13.3,34940796,35033327,92531,-,-
BAC166_P06,9,9p13.3,34940947,35038725,97778,-,-
BAC225_M08,9,9p13.3,34940957,35023551,82594,-,-
BAC9_B18,9,9p13.3,35035658,35130665,95007,-,-
BAC236_G18,9,9p13.3,35068657,35156880,88223,-,-
BAC125_M17,9,9p13.3,35102304,35198724,96420,-,-
BAC75_L02,9,9p13.3,35120305,35253339,133034,-,-
BAC28_B03,9,9p13.3,35142962,35282465,139503,-,-
BAC65_K05,9,9p13.3,35193412,35336549,143137,-,-
BAC81_E01,9,9p13.3,35252030,35362268,110238,-,-
BAC187_B19,9,9p13.3,35282537,35387099,104562,-,-
BAC187_P16,9,9p13.3,35442580,35528092,85512,-,-
BAC59_O22,9,9p13.3,35509832,35670838,161006,-,-
BAC224_M06,9,9p13.3,35529613,35682020,152407,-,-
BAC236_N22,9,9p13.3,35530910,35623103,92193,-,-
BAC132_N05,9,9p13.3,35533933,35621888,87955,-,-
BAC57_F22,9,9p13.3,35543278,35667497,124219,-,-
BAC118_P09,9,9p13.3,35545598,35665509,119911,-,-
BAC60_C22,9,9p13.3,35561282,35660777,99495,-,-
BAC131_A17,9,9p13.3,35568605,35665496,96891,-,-
BAC249_K02,9,9p13.3,35608039,35721772,113733,-,-
BAC92_M13,9,9p13.3,35613497,35749201,135704,-,-
BAC54_N10,9,9p13.3,35664718,35801244,136526,-,-
BAC48_N04,9,9p13.3,35737965,35848774,110809,-,-
BAC191_G04,9,9p13.3,35914520,35997704,83184,-,-
BAC177_A09,9,9p13.3,35920611,36008851,88240,-,-
BAC118_P13,9,9p13.3,36065132,36155131,89999,-,-
BAC36_P19,9,9p13.3,36105520,36201949,96429,-,-
BAC135_G04,9,9p13.3,36105521,36181631,76110,-,-
BAC173_C01,9,9p13.3,36155125,36251549,96424,-,-
BAC119_F24,9,9p13.3,36179858,36271187,91329,-,-
BAC36_H10,9,9p13.3-9p13.2,36251936,36352967,101031,-,-
BAC168_H02,9,9p13.2,36333149,36482420,149271,-,-
BAC18_K22,9,9p13.2,36338103,36428405,90302,-,-
BAC59_K19,9,9p13.2,36353086,36426063,72977,-,-
BAC115_C16,9,9p13.2,36392864,36491385,98521,-,-
BAC74_M06,9,9p13.2,36469271,36566449,97178,-,-
BAC201_J08,9,9p13.2,36475497,36600364,124867,-,-
BAC24_J10,9,9p13.2,36558927,36658786,99859,-,-
BAC59_D19,9,9p13.2,36566546,36654122,87576,-,-
BAC117_P02,9,9p13.2,36599063,36710630,111567,-,-
BAC204_J24,9,9p13.2,36620465,36710632,90167,-,-
BAC95_I01,9,9p13.2,36674130,36809310,135180,-,-
BAC117_J01,9,9p13.2,36730430,36847280,116850,-,-
BAC57_C03,9,9p13.2,36752063,36904321,152258,-,-
BAC34_I21,9,9p13.2,36781974,36903967,121993,-,-
BAC234_A12,9,9p13.2,36847275,36939586,92311,-,-
BAC184_C09,9,9p13.2,36859454,36957979,98525,-,-
BAC131_L20,9,9p13.2,36973989,37098075,124086,-,-
BAC36_F20,9,9p13.2,37000770,37134440,133670,-,-
BAC37_B01,9,9p13.2,37069440,37186555,117115,-,-
BAC83_C20,9,9p13.2,37128297,37223237,94940,-,-
BAC63_A09,9,9p13.2,37134481,37247196,112715,-,-
BAC80_I02,9,9p13.2,37330419,37441552,111133,-,-
BAC154_D24,9,9p13.2,37364219,37477037,112818,-,-
BAC226_N11,9,9p13.2,37432645,37555788,123143,-,-
BAC96_H19,9,9p13.2,37432645,37522680,90035,-,-
BAC186_C07,9,9p13.2,37477029,37622593,145564,-,-
BAC233_B01,9,9p13.2,37502464,37615920,113456,-,-
BAC235_L08,9,9p13.2,37550104,37643605,93501,-,-
BAC146_E04,9,9p13.2,37569432,37651365,81933,-,-
BAC227_P10,9,9p13.2,37633870,37692840,58970,-,-
BAC202_L24,9,9p13.2,37647371,37745207,97836,-,-
BAC185_C04,9,9p13.2,37655365,37723093,67728,-,-
BAC46_B06,9,9p13.2,37655513,37716698,61185,-,-
BAC236_E14,9,9p13.2,37819505,37917884,98379,-,-
BAC191_M23,9,9p13.2,37827517,37911334,83817,-,-
BAC175_G21,9,9p13.2,37834088,37917887,83799,-,-
BAC144_E05,9,9p13.2-9p13.1,37917960,38056404,138444,-,-
BAC135_P11,9,9p13.2-9p13.1,37917960,38001823,83863,-,-
BAC91_P06,9,9p13.2,37923378,37960733,37355,-,-
BAC32_E03,9,9p13.2-9p13.1,37949168,38079400,130232,-,-
BAC102_G15,9,9p13.2-9p13.1,37949171,38096835,147664,-,-
BAC60_K02,9,9p13.2-9p13.1,37978589,38079580,100991,-,-
BAC191_F06,9,9p13.1,38002943,38096835,93892,-,-
BAC178_H07,9,9p13.1,38136894,38226553,89659,-,-
BAC91_K17,9,9p13.1,38136894,38284432,147538,-,-
BAC189_L11,9,9p13.1,38140311,38222160,81849,-,-
BAC5_M09,9,9p13.1,38154983,38269886,114903,-,-
BAC96_N21,9,9p13.1,38165915,38272273,106358,-,-
